0.432874,6.88031
0.597717,9.88169
0.798278,13.5048
1.04085,17.7044
1.30309,26.4454
1.60726,28.0451
2.06172,34.1866
2.41056,41.4172
2.80416,47.0519
3.02616,54.6118
